name,cateId,area,des,coverUrl,isfinsh
一闪一闪亮晶晶,1,日本漫画,"提督阵亡了，他死前希望雪风活下去,可是……",http://imgs.juheapi.com/comic_xin/5559b86938f275fd560ad685.jpg,1
养育幼虫,1,日本漫画,"养育幼虫漫画 ，就算是青虫，只要长得可爱就没问题欢迎在新动漫漫画网观看养育幼虫漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad7e1.jpg,1
SOLDIER BLUE,1,日本漫画,"SOLDIER BLUE漫画 ，强袭魔女同人欢迎在新动漫漫画网观看SOLDIER BLUE漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad7f5.jpg,1
喵喵大合唱,1,日本漫画,"喵喵大合唱漫画 ，流浪猫成为家猫的故事欢迎在新动漫漫画网观看喵喵大合唱漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad7f6.jpg,1
节分大会代役,1,日本漫画,"节分大会代役漫画 ，为了游戏机，什么都可以！欢迎在新动漫漫画网观看节分大会代役漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad7fa.jpg,1
人体模型在脸红,1,日本漫画,"人体模型在脸红漫画 ，打工的职业是穿着女装的人体模型。欢迎在新动漫漫画网观看人体模型在脸红漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad800.jpg,1
渚的声音,1,日本漫画,"渚的声音漫画 ，只要三人在一起的话……欢迎在新动漫漫画网观看渚的声音漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad80f.jpg,1
王子和仆人小姐,1,日本漫画,"王子和仆人小姐漫画 ，呆萌王子与操心女仆的日本校园故事欢迎在新动漫漫画网观看王子和仆人小姐漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad80a.jpg,1
舰战姬百合,1,日本漫画,"舰战姬百合漫画 ，冬日的舰娘故事欢迎在新动漫漫画网观看舰战姬百合漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad80e.jpg,1
Flat Blood,1,日本漫画,"Flat Blood漫画 ，学校是个鱼缸，而我有时会缺氧……欢迎在新动漫漫画网观看Flat Blood漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad814.jpg,1
异形:救赎,1,欧美漫画,"异形：救赎漫画 ，我知道你能看见我，天主……我祈祷你能原谅我的罪孽，因为我有罪，我做了可怕的事。可怕的事。欢迎在新动漫漫画网观看异形：救赎漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad824.jpg,1
和间宫同学一起,1,日本漫画,"最受男生欢迎的佐佐良同学只喜欢上能立刻为她去死的人，而这个时候，最受女生欢迎的间宫同学向她告白了……",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad83f.jpg,1
异形之猪,1,欧美漫画,"异形之猪漫画 ，在太空中，没人听得到你的尖叫欢迎在新动漫漫画网观看异形之猪漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad826.jpg,1
樱花果实熟成之日,1,日本漫画,"樱花果实熟成之日漫画 ，百合短篇漫画。欢迎在新动漫漫画网观看樱花果实熟成之日漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad819.jpg,1
离脚尖零距离,1,日本漫画,"离脚尖零距离漫画 ，如果是你，我愿意当舔脚奴，不，请让我当你的舔脚奴……欢迎在新动漫漫画网观看离脚尖零距离漫画",http://imgs.juheapi.com/comic_xin/5559b86a38f275fd560ad807.jpg,1
如名所示的故事,1,日本漫画,"如名所示的故事漫画 ，东方同人，各种霖之助的CP欢迎在新动漫漫画网观看如名所示的故事漫画",http://imgs.juheapi.com/comic_xin/5559b86b38f275fd560ad86f.jpg,1
梅霖来了,1,日本漫画,"梅霖来了漫画 ，因为不打扫所以梅霖被引入霖之堂欢迎在新动漫漫画网观看梅霖来了漫画",http://imgs.juheapi.com/comic_xin/5559b86b38f275fd560ad868.jpg,1
樱花大战,1,日本漫画,"樱花大战动画同名漫画(本漫画内容介绍由xindm.cn整理提供)",http://imgs.juheapi.com/comic_xin/5559b86b38f275fd560ad8ae.jpg,1
复仇者-英雄礼遇,1,欧美漫画,"复仇者-英雄礼遇漫画 ，当新晋英雄小新星萨姆开始质疑英雄本质的时候该怎么办？没关系，让复联的前辈们来答疑解惑! 欢迎在新动漫漫画网观看复仇者-英雄礼遇漫画",http://imgs.juheapi.com/comic_xin/5559b86b38f275fd560ad8cb.jpg,1
万能铰剪,1,日本漫画,"",http://imgs.juheapi.com/comic_xin/5559b86b38f275fd560ad8d6.jpg,1
Short Cuts,2,日本漫画,"古屋兔丸老湿的重口味漫画。",http://imgs.juheapi.com/comic_xin/5559b91e38f275fd560b11b3.jpg,1
百合妄想,2,日本漫画,"幸运星同人——有爱就不是问题",http://imgs.juheapi.com/comic_xin/5559b8dc38f275fd560b0659.jpg,1
希柏里尔,2,欧美漫画,"希柏里尔漫画 ，克拉克·阿什顿·史密斯著名小说改编。欢迎在新动漫漫画网观看希柏里尔漫画",http://imgs.juheapi.com/comic_xin/5559b8dd38f275fd560b065e.jpg,1
东方机神传承谭,2,日本漫画,"憎会以净化佛土为名,大量地拘捕犯人,处以极刑.他们将犯人处死后,让犯人转生成为机神的血肉,籍此大量繁殖机神兵团,增强军事力量.然而如此不人道的作为欲引起犯人的不满,而一场激烈的战争也一触即发",http://imgs.juheapi.com/comic_xin/5559b8de38f275fd560b06a5.jpg,1
虫师,2,日本漫画,"虫师漫画,另一个世界,住着一群与常见动植物孑然不同的生物。远古以来,人们敬畏地称它们为“虫”。当虫的世界和人的世界重合时,虫师银古便会出现。介绍中提到的虫显然不是看上去肉呼呼扭动的小东西（这个概念一定要确立,否则会很别扭）,而是一种最接近生命本源,类似灵体的生物（依照这种说法,鬼魂也是虫的形态之一）。它们有自己的生存方式,而这种方式却可能有驳于人类的常识,甚至危害人类的生存。于是就出现了“虫师”这种职业,他们云游四方,对虫的生命形态,生存方式进行研究,并接受人们的委托,解决可能是由虫引起的怪异事件。银古,正是他们的一员。",http://imgs.juheapi.com/comic_xin/5559b8de38f275fd560b06c2.jpg,1
头文字D,2,日本漫画,"该漫画刚出版即以二万多册的销量成为香港日本漫画销售榜冠军，至今仍然保持高销量。这部超人气赛车漫画，活脱就是一部赛车的百科全书，不但令喜欢赛车的读者看得如痴如醉，其爆炸性的赛车画面和车手之间的心理刻画更是同类作品所罕见，故事紧凑，人物营造出色，就算不是「车狂」，也看得津津有味，不忍释卷！赛车漫画颠峰之作，王者地位谁可代替？……(本漫画内容介绍由xindm.cn整理提供)",http://imgs.juheapi.com/comic_xin/5559b8e038f275fd560b06f8.jpg,1
破坏兽,2,日本漫画,"原本应该是跟往常没啥两样的一天，却因著一场大规模地震而彻底改变了少年的人生。他再也无法跟自己的儿时玩伴兼篮球劲敌一较长短，因为前所未见的吃人怪物随著地震出现，吃掉了将校内绝大多数的师生。少年心裡所描绘的灿烂未来，顿时充满了致命杀机。少年今后究竟该何去何从？可怕的吃人怪物又是从何而来？破坏兽第１集将引领各位跟随少年展开这趟求生冒险！",http://imgs.juheapi.com/comic_xin/5559b8e038f275fd560b0703.jpg,1
妄想漫画俱乐部,2,日本漫画,"讲述女主看了男主的纯爱漫画 慢慢爱上男主于是各种福利。男主以为自己有画漫画 能现实实现 于是各种无节操。最后居然还想OOXX，被女主拒绝，女2号出来说，没表白这么干事，于是表白成功，结局是，男主的纯爱漫画居然SM结局，于是女主直接崩溃！",http://imgs.juheapi.com/comic_xin/5559b8e038f275fd560b0721.jpg,1
金田一少年之事件簿2008,2,日本漫画,"在围棋的世界里，后很多奇妙的传说。例如带棋墩的棋盘四个棋墩是橘子形状的。这个就是警戒棋盘边的观战者，不要插嘴的意思。就是根据希望“闭嘴”才做出来的东西。但是遇到插嘴的人会怎…",http://imgs.juheapi.com/comic_xin/5559b8e138f275fd560b0743.jpg,1
皇家国教骑士团,2,日本漫画,"皇家国教骑士团漫画 ，故事延续著名的《吸血鬼德古拉》，HELLSING教授打倒了不死的德古拉之后，时间过了约100年，英国王立国教骑士团是专门歼灭对抗大英帝国和英国国教的反基督怪物的特殊机关，而其中的王牌是拿着常人无法使用的大口径手枪的吸血鬼阿尔卡特，在一次任务中转化了被狭持的女警西洛斯，之后两 皇家国教骑士团人就以主仆的关系进行任务。　　但是潜伏在历史阴影中的敌人也正在重整旗鼓，一连串不寻常的人造吸血鬼肆虐事件指向了一个秘密的组织“千禧年”， 这个组织由躲藏在南美的纳粹残党所建立，在领导人少校的指挥之下，许多加入组织的党卫军老兵接受了改造成了不死的 吸血鬼军团“最后的大队”，另外，少校手下的“狼人部队”拥有超乎常识的超自然能力以及杀戮的意志，也成了相当恐怖的敌人。　　他们的目标是：消灭阿尔卡特以及Hellsing，毁灭英国，将无尽的战火再度带到这世界上。　　Hellsing不得已与平时在政教上为敌对关系，却又同为消灭异端怪物的机关，法王厅十三课合作。但是拥有强大军团的 法王厅却有着自己的打算，使得情形更加复杂。 皇家国教骑士团此时，最后的大队以及狼人部队终于对伦敦发动歼灭战，潜伏的吸血鬼支持者也倾巢而出。英国各处死伤惨重，Hellsing也元气大伤，法王厅十三课课长马克斯威尔趁机发动第九次十字军登陆战，企图作收渔翁之利，让国教徒永远从英国消失。英国女王也宣布在最后手段下，将动用核武攻击已为死城的伦敦。　　在阿尔卡特发动死河之后，最后的大队以及十字军迅速溃败，法王厅十三课也近乎毁灭。血腥的黎明来到之前，三方的战力已剩下最后的底牌，然而少校似乎有着更大的阴谋……　　这场地狱之战中，谁会是最后一个活下来的人？欢迎在新动漫漫画网观看皇家国教骑士团漫画",http://imgs.juheapi.com/comic_xin/5559b8e138f275fd560b074a.jpg,1
贞子,2,日本漫画,"关于贞子的新故事即将展开",http://imgs.juheapi.com/comic_xin/5559b8e238f275fd560b0768.jpg,1
现代格林童话:罗宾汉v1,2,欧美漫画,"现代格林童话：罗宾汉v1漫画 ，以英国民间传说侠盗式英雄人物，人称汉丁顿伯爵的罗宾汉为原型创作的，女版罗宾汉欧美漫画。欢迎在新动漫漫画网观看现代格林童话：罗宾汉v1漫画",http://imgs.juheapi.com/comic_xin/5559b8e238f275fd560b078c.jpg,1
异变者,2,日本漫画,"异变者漫画 ，　　>>点击进入恐怖漫画专题<<　　《异变者》并不是《杀手阿一》那种血腥变态的作品，而是很玄的故事。《异变者》的英文名字叫Homunculus，这个词是小人，脑中小人的意思。科学家提出一个Homunculus的观点，指人的脑中有一个对应人体感觉的小人，人的各个感觉器官在大脑上都有对应的感应部分，根据感应度的不同各有大小，这些鼻子对应鼻子眼睛对应眼睛的感应带组合起来，就是一个模拟的小人，也就是Homunculus。欢迎在新动漫漫画网观看异变者漫画",http://imgs.juheapi.com/comic_xin/5559b8e238f275fd560b0796.jpg,1
机械神父,2,日本漫画,"波尔特历1018年世界大战爆发后，因为过度发展的科学对世界造成的严重破坏，宗教方面对科学进行镇压。然而，科学的魅力注定它不会这样简单的消失。继承父亲遗志的少女决定用科学带给大家幸福，但遭到教会的迫害，在这个途中，神秘的科尔马神父帮助了她。 【无论哪个时代，存在恶念的，只有人心而已】 无论怎样的化学物质或科学技术，如果弄错了方法才会让人们受其伤害。我们应该做的，不是把科学全盘排除，而是努力去正确的是用科学啊！ 我们要正确的发展科学，使用科学，同样的，我们也不能遗忘那些讲人生奉献给科学的那些人们。 在沉重的关于科学恶与否的话题下，也不乏爲了反抗恶权而出现的神父大人，向恶者施与爱的惩戒，成功带领人们反抗了错误的宗教的控制。不要输啊，科尔马神父！",http://imgs.juheapi.com/comic_xin/5559b8e338f275fd560b07b3.jpg,1
小人轶事,2,日本漫画,"早上一起床就发现眼前出现了一个豆丁少女……这是梦？幻觉？还是现实？",http://imgs.juheapi.com/comic_xin/5559b8e338f275fd560b07aa.jpg,1
孤独的美食家,2,日本漫画,"《孤独的美食家》是日本漫画家久住昌之原作、谷口治郎作画的一部漫画，1994年于扶桑社的《月刊PANJA》开始连载至1996年，1997年发行单行本。2008年1月15日于周刊《SPA!》上复活连载，目前不定期连载中，同时2008年再版单行本。圆神代理的就是这个版本。日剧播出后很受欢迎，我也很喜欢吃货五郎，想想久住昌之每每借着考察的缘由去店里白吃，喝麦子汽水什么的，所以买书资助一下五郎的肚子哈。",http://imgs.juheapi.com/comic_xin/5559b8e338f275fd560b07c7.jpg,1
暗黑之门;伦敦,2,欧美漫画,"2032年，一度繁荣景象的城市――London(伦敦) 变成了废墟。天已变得昏暗不堪，世界也成了与现实隔绝的地方。从 London(伦敦) 开始的这场大变革的混乱给人类社会蒙上了巨大的阴影。　　数个世纪以来，由于人类不相信超自然的现象只信奉科学的结果，魔界和人界的差距逐渐拉大。人类不相信存在于地下的黑暗世界，因此而失掉了对恶魔的警惕心。人类只相信肉眼所见的，以及可分析、可研究，可证明的存在，与此同时恶魔也开始筹备攻打人界的计划，等待着机会。　　回顾历史来看，恶魔们的暂时的侵略从来没有成功过，它们在人界从没维持过物理形象。 无实体的幽灵形态的恶魔们为了将世界变成自己的国度，一直以来都虎视眈眈的等待机会。魔界因被人界流放的人而成了饱和状态，所以它们渴望更为广阔的世界，人界是它们最终的目标……(本漫画内容介绍由xindm.cn整理提供)",http://imgs.juheapi.com/comic_xin/5559b8e338f275fd560b07c0.jpg,1
野性之声,2,日本漫画,"野性之声漫画 ，品描写高中生岩城铁人是一个读书差劲的学生，特长只是懂得绝对音感而已。别的乐器又不会弹，连唱歌也不行，理所当然地，学习也就更不用提了！！未来说不定会成为流氓或者骗子……以后将来一生也没有未来地流落街上！万万没有想到，像铁生这种人，竟会命运转折的一次邂逅……因为有着天生的绝对音感，因此可以与动物做很好的交流与沟通，这也使他定下了目标，要成为最优秀的兽医。欢迎在新动漫漫画网观看野性之声漫画",http://imgs.juheapi.com/comic_xin/5559b8e338f275fd560b07d1.jpg,1
南无三宝,2,日本漫画,"南无三宝漫画 ，继承亡父遗志而成为镇命寺住持的南武天地,和北条新八是热山市的不良２人组,误打误撞的南武天地竟一一揭发社会上的黑暗犯罪事件…精彩好看,绝对不容错过的好漫画欢迎在新动漫漫画网观看南无三宝漫画",http://imgs.juheapi.com/comic_xin/5559b8e338f275fd560b07d2.jpg,1
咒怨游戏,2,日本漫画,"咒怨游戏漫画 ，喂！你知道吗？以前流行过一个电视游戏叫“咒怨”，当你去到某一关的时候，会有一个男子问你：“要来这里吗？”那时，你可千万不能回答，否则，你就会…欢迎在新动漫漫画网观看咒怨游戏漫画",http://imgs.juheapi.com/comic_xin/5559b8e338f275fd560b07d3.jpg,1
Monochrome Switch,3,日本漫画,"楚楚可怜的小羊，忽然变成了狼人。",http://imgs.juheapi.com/comic_xin/5559b92c38f275fd560b13b9.jpg,1
My Fair Neighbor,3,日本漫画,"年龄差和年龄之间的故事！",http://imgs.juheapi.com/comic_xin/5559b93b38f275fd560b15c5.jpg,1
DREAM PAIN-0,3,日本漫画,"自我介绍",http://imgs.juheapi.com/comic_xin/5559b98838f275fd560b1fbd.jpg,1
Honey Switch,3,日本漫画,"香气让我们融为一体……",http://imgs.juheapi.com/comic_xin/5559b92838f275fd560b131e.jpg,1
All Right,3,日本漫画,"就算没有钱，只要有爱，一切都OK！",http://imgs.juheapi.com/comic_xin/5559b97338f275fd560b1d20.jpg,1
SNOW BLACK,3,日本漫画,"在灰色的雪色调变深之前，想看到你些微的笑容~",http://imgs.juheapi.com/comic_xin/5559b98c38f275fd560b204a.jpg,1
红色 我好想你,3,港台漫画,"平凡、陈淑芬作品",http://imgs.juheapi.com/comic_xin/5559b96e38f275fd560b1c8c.jpg,1
ReReHoney ~SOS大作战~,3,日本漫画,"别玛50周年纪念特别合作短篇。",http://imgs.juheapi.com/comic_xin/5559b98f38f275fd560b20b3.jpg,1
Berry Garden,3,日本漫画,"暂无介绍",http://imgs.juheapi.com/comic_xin/5559b96838f275fd560b1bcb.jpg,1
Bad Boys,3,日本漫画,"短篇故事集",http://imgs.juheapi.com/comic_xin/5559b98438f275fd560b1f38.jpg,1
还是喜欢你 不可以吗,3,日本漫画,"暂无介绍",http://imgs.juheapi.com/comic_xin/5559b97138f275fd560b1cf0.jpg,1
百合笼,3,日本漫画,"百合笼漫画 ，这个笼子给我来一打，不差钱。欢迎在新动漫漫画网观看百合笼漫画",http://imgs.juheapi.com/comic_xin/5559b8f538f275fd560b0b5a.jpg,1
初恋豆蔻花开,3,日本漫画,"初恋豆蔻花开漫画 ，虽不是现充但小日子过得很happy的姬子，在她面前出现的是，校园内的顶级跳高偶像学弟？！欢迎在新动漫漫画网观看初恋豆蔻花开漫画",http://imgs.juheapi.com/comic_xin/5559b8fc38f275fd560b0c6b.jpg,1
嘘!要对大家保密唷!,3,日本漫画,"嘘！要对大家保密唷！漫画 ，专长是念书的超朴实女主角教导骄傲帅哥的故事。“我们来做比念书更有趣的事情吧！”本来应该是超级令人脸红心跳的展开才对啊…结果居然是！？欢迎在新动漫漫画网观看嘘！要对大家保密唷！漫画",http://imgs.juheapi.com/comic_xin/5559b90238f275fd560b0d5d.jpg,1
恋之光,3,日本漫画,"一段不可思议的恋爱物语。",http://imgs.juheapi.com/comic_xin/5559b90238f275fd560b0d5c.jpg,1
东京mega口袋中心的皮卡丘和喷火龙,3,日本漫画,"东京mega口袋中心的皮卡丘和喷火龙漫画 ，皮卡丘和喷火龙的萌萌故事欢迎在新动漫漫画网观看东京mega口袋中心的皮卡丘和喷火龙漫画",http://imgs.juheapi.com/comic_xin/5559b90338f275fd560b0d87.jpg,1
妖魔的封印,3,日本漫画,"妖魔的封印漫画 ，多利亚斯——妖魔之王,爱上人类妖魔使 席巴——年轻的妖魔使,纯洁善良 “妖魔之王为了我,流了两次血。。。。和当时一样,你总是这样微笑。” “我不会再与你分开,哪怕是直到永远,也要与你相守。” 这是一个被魔法统治的世界,人类与妖魔并存。在人类领主的婚礼上,颇有名气的魔法师们都被邀请在列,其中最出色的,是年轻的妖魔使——火的席巴。人们在狂欢,没人注意到不祥的风在躁动。由于愚蠢魔术师的自大妄为（忘了是哪个甲乙丙丁了,汗~）妖魔之王降临了这个世上,而使婚礼变成了杀戮的血宴,无人幸免。。。然而,多利亚斯唯独放过了席巴。世界因奇迹的出现而改变,妖魔之王为席巴的美丽高贵所着迷,发誓对他报以不变的爱,并强加与席巴时的封印。。。欢迎在新动漫漫画网观看妖魔的封印漫画",http://imgs.juheapi.com/comic_xin/5559b90338f275fd560b0d91.jpg,1
凤凰院与白鸟,3,日本漫画,"凤凰院与白鸟漫画 ，对出身名门、眉清目秀、文武双全的白鸟百合子来说，唯一未得手的就是“恋人”。为了让自己更加完美，百合子决定要将同是名门出身、文武双全的凤凰院静变成自己的男友！但对方似乎并不感兴趣！？欢迎在新动漫漫画网观看凤凰院与白鸟漫画",http://imgs.juheapi.com/comic_xin/5559b90338f275fd560b0d97.jpg,1
乡村婚礼,3,日本漫画,"反正是要离婚的女人，随便的娶一个，随便的离了，然后卖了土地和房子，回城里去。我是这样想的，可是——",http://imgs.juheapi.com/comic_xin/5559b90438f275fd560b0dab.jpg,1
与龙在被炉中度过的懒散的午后,3,日本漫画,"与龙在被炉中度过的懒散的午后漫画 ，与龙一起度过的午后时光欢迎在新动漫漫画网观看与龙在被炉中度过的懒散的午后漫画",http://imgs.juheapi.com/comic_xin/5559b90438f275fd560b0dc3.jpg,1
Torch Song Ecology,4,日本漫画,"27岁的清武迪是个跑龙套的替身演员，某天在家听到小孩子在唱歌……",http://imgs.juheapi.com/comic_xin/5559b99938f275fd560b21c4.jpg,1
时钟怪盗,4,日本漫画,"时钟怪盗漫画 ，我们时生3兄弟原来过着平凡的生活,某天我们过世的爷爷变成幽灵出现,并命令我们要取回他生前所做的12座“零系列”老时钟,就这样成了小偷...啊...是“怪盗”！而且,因为这老头生前所结下的梁子,害我被刻之轮陷害,不得不和他们一起行动...天哪~~我可是前途光亮的普通老百姓耶~~欢迎在新动漫漫画网观看时钟怪盗漫画",http://imgs.juheapi.com/comic_xin/5559b98a38f275fd560b2016.jpg,1
难攻不落少年,4,日本漫画,"难攻不落少年漫画 ，对朋友冷淡的国三学生奥伊三郎，在考前某天，有人对他说「我想跟你一起踢足球」，邀他报考实力弱小的南高。对方是在选拔赛中偶然结识的开朗少年雨宫一。伊三郎起初完全不予理会，就在某一天改变了主意……除了同名作品外，尚收录三篇作品。欢迎在新动漫漫画网观看难攻不落少年漫画",http://imgs.juheapi.com/comic_xin/5559b98b38f275fd560b2033.jpg,1
last summer blues,4,日本漫画,"last summer blues漫画 ，稚嫩的高中棒球少年夏日物语。那个夏天向神明祈愿……欢迎在新动漫漫画网观看last summer blues漫画",http://imgs.juheapi.com/comic_xin/5559b99038f275fd560b20c1.jpg,1
ILEGENES黑耀的轨迹,4,日本漫画,"伊尔盖尼斯因某种基因工程学研究项目的发展，而驰名国际，并一手独揽农作物基因改造技术的国家。但是在幕后它却是批量克隆的温床，在黑市上进行的非法克隆人口的贩卖，至今仍能带来巨大的利润。于是人们开始这样称呼伊尔盖尼斯——违背上帝意志的基因·罪恶之都。所有的故事都从这里展开……(本漫画内容介绍由xindm.cn整理提供)",http://imgs.juheapi.com/comic_xin/5559b99038f275fd560b20c8.jpg,1
最喜欢,4,日本漫画,"最喜欢你了，一讯社大赏获奖作品。百合短篇",,1
迷幻药局,4,日本漫画,"迷幻药局漫画 ，开始心中有不能死的想法的风疾倒在雪泊中... 而后被路过的陆王所搭救... 时间过了一个月左右... 风疾被陆王的一脚踩醒了起来... 而后便一同去花萤的药局打工... 但是这只是表面上的工作而已... 实际从事的工作有点类似侦信社... 两人这次又从斋峨(应该是花萤的爱人 PS.两个都是男的.) 的手中接下了找寻一本古书的任务... 其中风疾拥有感应的精神能力.而陆王具有切断非正常物质的能力. 这次的任务之中.两人到了一个女生的无法达成的爱恋 所形成的书的空间之中... 这个空间之中有棵无果树...代表的意义是没有开花结果的恋情... (最后任务当然成功了.但是没有拿到报酬.因为...留给你们自己去看喔...) 欢迎在新动漫漫画网观看迷幻药局漫画",http://imgs.juheapi.com/comic_xin/5559b99138f275fd560b20eb.jpg,1
估算错误的心,4,日本漫画,"估算错误的心漫画 ，明明是一时心血来潮才开始玩的恋人游戏，呆在那个人身边却感觉很舒服……？欢迎在新动漫漫画网观看估算错误的心漫画",http://imgs.juheapi.com/comic_xin/5559b99238f275fd560b210d.jpg,1
青春激情少年爱,4,日本漫画,"青春激情少年爱漫画 ，二年前，当将意识到自己的的感情的时候，将转学了，因为他不想给贯史带来困扰。二年后，将与贯史进入同一所高中、同一个班级。将选择了逃避……当贯史知道将对自己的感情后，两人的感情……欢迎在新动漫漫画网观看青春激情少年爱漫画",http://imgs.juheapi.com/comic_xin/5559b99438f275fd560b2148.jpg,1
神啊求求你!,4,日本漫画,"神啊求求你！漫画 ，步梦有个烦恼，就是每晚都会做色色的梦……虽然他一直忍耐，但是身体却快受不了那种欲求了……希望得到救赎，于是转学到圣诺耶鲁就读，却在那所学校里遇到梦中的对象，自称吸血鬼的夜切……天真的S受和虚弱的M攻，两人在过夜时真是多灾多难啊，也有收录鬼畜老师×傲娇猫又的番外篇哦！欢迎在新动漫漫画网观看神啊求求你！漫画",http://imgs.juheapi.com/comic_xin/5559b99538f275fd560b215a.jpg,1
现实往往比少女漫画更加离奇,4,日本漫画,"现实往往比少女漫画更加离奇漫画 ，心跳不已~易推倒汉子共度良宵的对象居然是（哔—）工作恋爱不尽人意的他这段邂逅将带来怎样转变？欢迎在新动漫漫画网观看现实往往比少女漫画更加离奇漫画",http://imgs.juheapi.com/comic_xin/5559b99538f275fd560b2160.jpg,1
禁止通行,4,日本漫画,"禁止通行漫画 ，我的攻受猜测被颠覆了…传言只要住进那处公寓便会爱上男性的伊势会如何?欢迎在新动漫漫画网观看禁止通行漫画",http://imgs.juheapi.com/comic_xin/5559b99538f275fd560b2166.jpg,1
爷才不会喜欢你这货,4,日本漫画,"原名《このおれがおまえなんか好きなわけない(仮)》，以如花容颜为傲的大成君，出现在他面前的是……？他光鲜亮丽的校园生活将会变得如何？！心跳加速兴奋不已的新连载始动！",http://imgs.juheapi.com/comic_xin/5559b99638f275fd560b2169.jpg,1
花色处女地,4,日本漫画,"BL作品 南遥大人的又一新作，花色处女地～看名字就知道好看的说！整个故事，是由一通电话邀约开始的。男主角之一：浅月夙纱（粉好听的名字的说，一看就知道是小受受啦~），某天接到大学学长大泽的邀约邂逅了他命运中的另一半——久我文誉，一位广告制作公司的首席设计师。呵呵，真是精彩的邂逅哦！小受受心跳加速，而小攻也找到了心目中完美的形象代言（抑或是完美的猎物？）一句“我看上他了”真是引来众人的无限遐想…… 凝视着夙纱完美的形象（身材？），在量度身体尺码时还趁机上下其手，居然还要夙纱脱掉全身的衣物！？当然接下来自然是H了~ 顿时两人的关系接近不少，夙纱更向久我吐露了自己的心事（我们的小受受还是花道世家出身哦~）于是，在两人为了新广告合作期间，夙纱要求住在久我家，而久我也不是省油的灯，提出了夙纱在他家必须一丝不挂的“恶劣要求”！两人之间慢慢发展着，也有了更进一步的亲密关系然而，久我的工作伙伴之一，居然在酝酿着一个陷害击败他的阴谋！？(本漫画内容介绍由xindm.cn整理提供)",http://imgs.juheapi.com/comic_xin/5559b99638f275fd560b2180.jpg,1
刎颈之友,4,日本漫画,"战国时代，是丰臣秀吉还是羽柴秀吉的时代，在那期间，有两位天才军师作为秀吉的参谋一直引导着秀吉，直到他取得天下！ = =其实就是不良黑田官兵卫和病娇竹中半兵卫争宠的故事...嘛嘛，3P不就解决了吗……(本漫画内容介绍由xindm.cn整理提供)",http://imgs.juheapi.com/comic_xin/5559b99838f275fd560b21a8.jpg,1
极乐咖啡,4,日本漫画,"极乐咖啡漫画 ，彩虹森林咖啡店的店员，悠人拥有一笑就能俘虏男人的特殊体质。 每当他救了落难的人之后，不知为何就一定会被那个人爱上！ 某天他想救人，却误将不管人气和收入都是棒球界第一的职棒选手-江坂推落水底，江坂此时因为手伤，职棒生涯陷入重大危机。悠人虽想帮助他，却发现江坂似乎喜欢上了他欢迎在新动漫漫画网观看极乐咖啡漫画",http://imgs.juheapi.com/comic_xin/5559b99738f275fd560b2195.jpg,1
共犯,4,日本漫画,"共犯漫画 ，銀魂同人 銀時×土方欢迎在新动漫漫画网观看共犯漫画",http://imgs.juheapi.com/comic_xin/5559b99838f275fd560b21a7.jpg,1
热传导,4,日本漫画,"热传导漫画 ，感触企划短篇 -热传导。。那之手，我考虑不擦了欢迎在新动漫漫画网观看热传导漫画",http://imgs.juheapi.com/comic_xin/5559b99938f275fd560b21b8.jpg,1
纯爱标本,4,日本漫画,"纯爱标本漫画 ，相机之中寄宿着难于抗拒的欲望，灼烧着相机青年胸口的反常的热情……欢迎在新动漫漫画网观看纯爱标本漫画",http://imgs.juheapi.com/comic_xin/5559b99838f275fd560b21ae.jpg,1
颠覆罗曼蒂克,4,日本漫画,"纯情的像恐龙一样稀有的阿一，因为与初恋女友"小知"约好，几番苦读才考上"小知"的学校！但是"小知"所给的住处地址竟然是间男子宿舍！？(本漫画内容介绍由xindm.cn整理提供)",http://imgs.juheapi.com/comic_xin/5559b99938f275fd560b21ca.jpg,1